movie2director_id,movie_id,director_id,genre
1084,1711143,256688,Comedy
1085,1711145,173364,Comedy
1086,1711356,156634,Comedy
1087,1711383,84839,Comedy
1088,1711384,746,Comedy
1089,1711384,305750,Comedy
1090,1711384,305753,Comedy
1091,1717144,133024,Comedy
1092,1719614,57290,Comedy
1093,1719614,117352,Comedy
1094,1719614,118604,Comedy
1095,1720443,112288,Comedy
1096,1721919,164445,Comedy
1097,1722164,292909,Comedy
1098,1722164,292913,Comedy
1099,1722395,172331,Comedy
1100,1723002,184726,Comedy
1101,1723532,90419,Comedy
1102,1724037,117957,Comedy
1103,1724037,257600,Comedy
1104,1724193,289590,Comedy
1105,1724413,197534,Comedy
1106,1724880,209364,Comedy
1107,1726761,224053,Comedy
1108,1727237,253101,Comedy
1109,1727348,281227,Comedy
1110,1727413,167452,Comedy
1111,1728948,176634,Comedy
1112,1729260,64664,Comedy
1113,1729569,131523,Comedy
1114,1729818,151963,Comedy
1115,1730640,271865,Comedy
1116,1730975,5185,Comedy
1117,1732344,101529,Comedy
1118,1732858,290310,Comedy
1119,1734162,290011,Comedy
1120,1734803,172775,Comedy
1121,1736592,223394,Comedy
1122,1737340,40901,Comedy
1123,1737766,101316,Comedy
1124,1738481,33652,Comedy
1125,1739234,30006,Comedy
1126,1743028,62974,Comedy
1127,1743689,116837,Comedy
1128,1744178,120744,Comedy
1129,1744391,59798,Comedy
1130,1744809,230882,Comedy
1131,1747494,276710,Comedy
1132,1747649,305750,Comedy
1133,1748315,180888,Comedy
1134,1748315,233072,Comedy
1135,1748754,50232,Comedy
1136,1749026,88176,Comedy
1137,1749026,128080,Comedy
1138,1749247,126616,Comedy
1139,1749438,97726,Comedy
1140,1749683,182696,Comedy
1141,1750816,127537,Comedy
1142,1753400,156165,Comedy
1143,1753578,5185,Comedy
1144,1755112,263674,Comedy
1145,1755524,239635,Comedy
1146,1758003,137999,Comedy
1147,1758767,11290,Comedy
1148,1758856,257202,Comedy
1149,1759448,84275,Comedy
1150,1759573,66414,Comedy
1151,1759654,69832,Comedy
1152,1759685,166806,Comedy
1153,1760449,277767,Comedy
1154,1760752,37121,Comedy
1155,1762161,87467,Comedy
1156,1762174,132635,Comedy
1157,1762229,11239,Comedy
1158,1762654,222247,Comedy
1159,1763910,46944,Comedy
1160,1765164,106006,Comedy
1161,1765787,176516,Comedy
1162,1765811,119783,Comedy
1163,1765827,294099,Comedy
1164,1766668,129492,Comedy
1165,1767537,45120,Comedy
1166,1768698,172841,Comedy
1167,1769145,185309,Comedy
1168,1769408,73359,Comedy
1169,1770807,11290,Comedy
1170,1771528,62483,Comedy
1171,1771673,201818,Comedy
1172,1772092,27050,Comedy
1173,1772500,13745,Comedy
1174,1775245,260276,Comedy
1175,1775747,263287,Comedy
1176,1776173,70851,Comedy
1177,1776338,288883,Comedy
1178,1776407,296930,Comedy
1179,1776556,33684,Comedy
1180,1776893,75895,Comedy
1181,1779474,270776,Comedy
1182,1779528,219707,Comedy
1183,1779868,12394,Comedy
1184,1779868,290194,Comedy
1185,1779868,290310,Comedy
1186,1780595,231018,Comedy
1187,1780992,107517,Comedy
1188,1781518,130286,Comedy
1189,1783500,122540,Comedy
1190,1783641,213321,Comedy
1191,1783685,217664,Comedy
1192,1783892,1836,Comedy
1193,1784275,58206,Comedy
1194,1784416,210101,Comedy
1195,1784877,7456,Comedy
1196,1785529,206452,Comedy
1197,1786183,126294,Comedy
1198,1786236,235144,Comedy
1199,1786566,127537,Comedy
1200,1786921,116081,Comedy
1201,1787511,75895,Comedy
1202,1787525,236779,Comedy
1203,1787603,301461,Comedy
1204,1788154,251550,Comedy
1205,1788621,302870,Comedy
1206,1788628,303160,Comedy
1207,1789015,239635,Comedy
1208,1789145,226410,Comedy
1209,1789269,113501,Comedy
1210,1789692,33652,Comedy
1211,1789747,183693,Comedy
1212,1790984,219587,Comedy
1213,1792218,17976,Comedy
1214,1792281,256129,Comedy
1215,1792625,92388,Comedy
1216,1793297,251217,Comedy
1217,1793451,5185,Comedy
1218,1793604,19608,Comedy
1219,1794255,296930,Comedy
1220,1795427,246155,Comedy
1221,1795427,247220,Comedy
1222,1795631,13331,Comedy
1223,1795997,297628,Comedy
1224,1796704,292753,Comedy
1225,1797386,21219,Comedy
1226,1797386,28851,Comedy
1227,1797386,217299,Comedy
1228,1798372,227817,Comedy
1229,1798632,224053,Comedy
1230,1799339,294684,Comedy
1231,1801311,77100,Comedy
1232,1801311,135790,Comedy
1233,1801574,188812,Comedy
1234,1803921,167634,Comedy
1235,1805163,117957,Comedy
1236,1806217,253505,Comedy
1237,1806794,253870,Comedy
1238,1806914,271407,Comedy
1239,1807303,161972,Comedy
1240,1808298,291315,Comedy
1241,1808524,5185,Comedy
1242,1808813,64821,Comedy
1243,1809864,143071,Comedy
1244,1809998,166385,Comedy
1245,1809998,287633,Comedy
1246,1810092,303666,Comedy
1247,1810470,118604,Comedy
1248,1811626,70851,Comedy
1249,1812450,120819,Comedy
1250,1812490,257078,Comedy
1251,1816238,73705,Comedy
1252,1817898,300158,Comedy
1253,1818562,46944,Comedy
1254,1819155,10892,Comedy
1255,1821619,211138,Comedy
1256,1821769,46148,Comedy
1257,1822607,41508,Comedy
1258,1822639,184635,Comedy
1259,1822675,108647,Comedy
1260,1822675,137338,Comedy
1261,1823008,70059,Comedy
1262,1823101,127519,Comedy
1263,1823361,257078,Comedy
1264,1823753,260639,Comedy
1265,1824615,165812,Comedy
1266,1824623,114305,Comedy
1267,1824685,283396,Comedy
1268,1825343,121794,Comedy
1269,1826962,158966,Comedy
1270,1828716,270309,Comedy
1271,1830564,17579,Comedy
1272,1832720,5798,Comedy
1273,1832872,138597,Comedy
1274,1833143,230426,Comedy
1275,1833995,196836,Comedy
1276,1834266,130807,Comedy
1277,1835296,270847,Comedy
1278,1835618,177028,Comedy
1279,1836147,179747,Comedy
1280,1836984,15661,Comedy
1281,1837467,233838,Comedy
1282,1837469,101488,Comedy
1283,1837962,5185,Comedy
1284,1837991,22397,Comedy
1285,1838360,164962,Comedy
1286,1838411,149415,Comedy
1287,1838619,156165,Comedy
1288,1841896,31140,Comedy
1289,1842301,150080,Comedy
1290,1844854,241735,Comedy
1291,1847051,177253,Comedy
1292,1851750,299429,Comedy
1293,1852854,179557,Comedy
1294,1853104,227338,Comedy
1295,1854233,160908,Comedy
1296,1856613,51961,Comedy
1297,1856672,227124,Comedy
1298,1857769,172779,Comedy
1299,1858038,304410,Comedy
1300,1858463,236420,Comedy
1301,1859351,5185,Comedy
1302,1860181,33595,Comedy
1303,1860806,41852,Comedy
1304,1860806,130253,Comedy
1305,1861112,258028,Comedy
1306,1862412,240474,Comedy
1307,1866391,299429,Comedy
1308,1869092,248019,Comedy
1309,1869461,16085,Comedy
1310,1870151,229758,Comedy
1311,1870221,186165,Comedy
1312,1872091,11282,Comedy
1313,1872587,85923,Comedy
1314,1878537,260120,Comedy
1315,1879298,158572,Comedy
1316,1880648,239104,Comedy
1317,1883528,273029,Comedy
1318,1884087,177892,Comedy
1319,1885177,149415,Comedy
1320,1885734,158319,Comedy
1321,1886005,16458,Comedy
1322,1888102,257754,Comedy
1323,1889491,290492,Comedy
1324,1889579,129113,Comedy
1325,1889788,126246,Comedy
1326,1890437,148294,Comedy
1327,1890588,33684,Comedy
1328,1891605,64706,Comedy
1329,1891649,271051,Comedy
1330,1892794,246148,Comedy
1331,1892991,22397,Comedy
1332,1893207,132575,Comedy
1333,1893210,128840,Comedy
1334,1893343,100138,Comedy
1335,1894338,177288,Comedy
1336,1894453,296930,Comedy
1337,1894753,207795,Comedy
1338,1895102,81813,Comedy
1339,1895102,81818,Comedy
1340,1898449,201633,Comedy
1341,1898779,253379,Comedy
1342,1899474,253495,Comedy
1343,1899694,56116,Comedy
1344,1899741,289805,Comedy
1345,1899769,224980,Comedy
1346,1900069,189625,Comedy
1347,1900319,121794,Comedy
1348,1901554,62363,Comedy
1349,1910848,211138,Comedy
1350,1912439,46424,Comedy
1351,1912439,118604,Comedy
1352,1912439,123047,Comedy
1353,1912439,193135,Comedy
1354,1913354,178655,Comedy
1355,1913703,191537,Comedy
1356,1915291,176568,Comedy
1357,1923072,282892,Comedy
1358,1923244,271865,Comedy
1359,1923821,5185,Comedy
1360,1923981,5185,Comedy
1361,1925337,172779,Comedy
1362,1928940,176822,Comedy
1363,1929205,290796,Comedy
1364,1929514,210799,Comedy
1365,1930227,118604,Comedy
1366,1930572,228322,Comedy
1367,1931607,248140,Comedy
1368,1932160,114305,Comedy
1369,1932451,227124,Comedy
1370,1932817,185400,Comedy
1371,1932819,252882,Comedy
1372,1932958,227338,Comedy
1373,1933254,73068,Comedy
1374,1933599,58432,Comedy
1375,1934075,14131,Comedy
1376,1935417,122854,Comedy
1377,1936069,80087,Comedy
1378,1936478,244369,Comedy
1379,1936478,302638,Comedy
1380,1938743,293958,Comedy
1381,1940096,80096,Comedy
1382,1941271,26367,Comedy
1383,1942058,246268,Comedy
1384,1942296,230426,Comedy
1385,1942299,230426,Comedy
1386,1942828,237483,Comedy
1387,1943470,176568,Comedy
1388,1944457,264132,Comedy
1389,1944862,182999,Comedy
1390,1944905,271865,Comedy
1391,1945371,99002,Comedy
1392,1945589,259027,Comedy
1393,1945700,260285,Comedy
1394,1946463,122772,Comedy
1395,1946963,57941,Comedy
1396,1948277,6981,Comedy
1397,1948277,232145,Comedy
1398,1948277,232620,Comedy
1399,1948277,270370,Comedy
1400,1948340,197534,Comedy
1401,1950286,196811,Comedy
1402,1950577,182822,Comedy
1403,1951003,32878,Comedy
1404,1951279,136660,Comedy
1405,1951417,106995,Comedy
1406,1951417,268679,Comedy
1407,1951931,103083,Comedy
1408,1952054,12720,Comedy
1409,1952201,107863,Comedy
1410,1952386,119790,Comedy
1411,1952391,289553,Comedy
1412,1952676,217282,Comedy
1413,1953354,50232,Comedy
1414,1955728,47042,Comedy
1415,1955747,70851,Comedy
1416,1955750,117761,Comedy
1417,1957176,270776,Comedy
1418,1961185,14901,Comedy
1419,1964200,137056,Comedy
1420,1964209,252502,Comedy
1421,1964242,259027,Comedy
1422,1964467,184488,Comedy
1423,1964503,67488,Comedy
1424,1965236,227338,Comedy
1425,1966241,185400,Comedy
1426,1967074,156165,Comedy
1427,1967955,179004,Comedy
1428,1969868,295588,Comedy
1429,1970159,160271,Comedy
1430,1970338,137999,Comedy
1431,1970505,132718,Comedy
1432,1970696,267451,Comedy
1433,1971464,177288,Comedy
1434,1972807,38785,Comedy
1435,1973432,158572,Comedy
1436,1973808,130820,Comedy
1437,1974272,159037,Comedy
1438,1975181,6981,Comedy
1439,1976612,25386,Comedy
1440,1976643,71935,Comedy
1441,1977589,60979,Comedy
1442,1977592,60979,Comedy
1443,1977857,58824,Comedy
1444,1978312,26428,Comedy
1445,1978415,224053,Comedy
1446,1978778,67488,Comedy
1447,1978782,214084,Comedy
1448,1979111,106995,Comedy
1449,1979111,268679,Comedy
1450,1980267,26385,Comedy
1451,1980412,121794,Comedy
1452,1981170,170350,Comedy
1453,1982133,254719,Comedy
1454,1983455,291315,Comedy
1455,1983859,62483,Comedy
1456,1985443,66413,Comedy
1457,1985755,138000,Comedy
1458,1986482,258646,Comedy
1459,1986845,73359,Comedy
1460,1986848,123150,Comedy
1461,1987088,116822,Comedy
1462,1987126,125290,Comedy
1463,1987387,178066,Comedy
1464,1988380,11239,Comedy
1465,1988448,122772,Comedy
1466,1988626,64664,Comedy
1467,1988919,146213,Comedy
1468,1989616,295434,Comedy
1469,1989826,47495,Comedy
1470,1991064,296957,Comedy
1471,1991269,34695,Comedy
1472,1991544,47042,Comedy
1473,1991707,280494,Comedy
1474,1991969,198184,Comedy
1475,1992315,156634,Comedy
1476,1992374,19608,Comedy
1477,1992374,115673,Comedy
1478,1993553,224980,Comedy
1479,1994279,216632,Comedy
1480,1995071,112288,Comedy
1481,1996227,263287,Comedy
1482,1996365,179534,Comedy
1483,1999095,89150,Comedy
1484,1999308,27485,Comedy
1485,2000130,301307,Comedy
1486,2001271,113501,Comedy
1487,2002500,33684,Comedy
1488,2003554,205235,Comedy
1489,2004240,241341,Comedy
1490,2005166,115990,Comedy
1491,2005202,40070,Comedy
1492,2005459,52953,Comedy
1493,2005550,208963,Comedy
1494,2005831,87721,Comedy
1495,2006016,107361,Comedy
1496,2006796,22694,Comedy
1497,2006992,18080,Comedy
1498,2010080,234743,Comedy
1499,2010339,185309,Comedy
1500,2010351,297358,Comedy
1501,2010417,295495,Comedy
1502,2010432,122540,Comedy
1503,2010439,127413,Comedy
1504,2010439,178842,Comedy
1505,2010442,183066,Comedy
1506,2010861,184696,Comedy
1507,2011327,158093,Comedy
1508,2011835,173285,Comedy
1509,2012189,188968,Comedy
1510,2012308,11290,Comedy
1511,2013370,71935,Comedy
1512,2013847,139708,Comedy
1513,2014806,72319,Comedy
1514,2017357,173309,Comedy
1515,2017696,173120,Comedy
1516,2018109,62310,Comedy
1517,2019186,125256,Comedy
1518,2020780,241412,Comedy
1519,2020812,33652,Comedy
1520,2020856,297504,Comedy
1521,2021095,93823,Comedy
1522,2021329,52329,Comedy
1523,2021560,244369,Comedy
1524,2023205,287778,Comedy
1525,2023228,86000,Comedy
1526,2023565,243956,Comedy
1527,2026315,21654,Comedy
1528,2027469,12551,Comedy
1529,2029975,206452,Comedy
1530,2032104,214080,Comedy
1531,2032173,31499,Comedy
1532,2032270,150377,Comedy
1533,2034409,180285,Comedy
1534,2038910,100853,Comedy
1535,2040205,293515,Comedy
1536,2040689,295426,Comedy
1537,2042414,157481,Comedy
1538,2042414,258680,Comedy
1539,2042462,22694,Comedy
1540,2042532,40901,Comedy
1541,2042748,271865,Comedy
1542,2043628,115963,Comedy
1543,2045231,266162,Comedy
1544,2045245,54501,Comedy
1545,2045328,184787,Comedy
1546,2046667,21715,Comedy
1547,2046667,118902,Comedy
1548,2046902,136840,Comedy
1549,2047593,746,Comedy
1550,2048611,262371,Comedy
1551,2049822,11324,Comedy
1552,2050532,57620,Comedy
1553,2050561,236563,Comedy
1554,2052306,158572,Comedy
1555,2052620,158303,Comedy
1556,2053508,211204,Comedy
1557,2056919,181494,Comedy
1558,2057973,172841,Comedy
1559,2058247,210068,Comedy
1560,2058442,227338,Comedy
1561,2058733,87513,Comedy
1562,2059661,45741,Comedy
1563,2067104,98451,Comedy
1564,2067595,24905,Comedy
1565,2067764,200270,Comedy
1566,2068023,75052,Comedy
1567,2070201,112039,Comedy
1568,2070230,18978,Comedy
1569,2070614,169006,Comedy
1570,2070880,5442,Comedy
1571,2073054,81813,Comedy
1572,2073054,81818,Comedy
1573,2073938,286890,Comedy
1574,2074187,77354,Comedy
1575,2076744,267170,Comedy
1576,2079361,119789,Comedy
1577,2084764,91838,Comedy
1578,2088141,127519,Comedy
1579,2091405,233294,Comedy
1580,2093617,155237,Comedy
1581,2094426,83871,Comedy
1582,2097722,150089,Comedy
1583,2102238,151749,Comedy
1584,2102238,197852,Comedy
1585,2102344,117168,Comedy
1586,2102540,21654,Comedy
1587,2103908,293085,Comedy
1588,2105754,88823,Comedy
1589,2107497,37738,Comedy
1590,2107634,128080,Comedy
1591,2107892,74747,Comedy
1592,2108364,184861,Comedy
1593,2110128,46648,Comedy
1594,2111847,284158,Comedy
1595,2112512,282473,Comedy
1596,2113531,154746,Comedy
1597,2116736,38555,Comedy
1598,2119117,243607,Comedy
1599,2120136,171660,Comedy
1600,2122231,233294,Comedy
1601,2122764,217437,Comedy
1602,2125443,249737,Comedy
1603,2126772,73950,Comedy
1604,2127239,132520,Comedy
1605,2127402,152726,Comedy
1606,2128046,297265,Comedy
1607,2130340,244267,Comedy
1608,2130504,21337,Comedy
1609,2131225,206452,Comedy
1610,2131334,116081,Comedy
1611,2131675,154021,Comedy
1612,2132235,150838,Comedy
1613,2132367,68584,Comedy
1614,2133416,87467,Comedy
1615,2137901,36534,Comedy
1616,2137905,114305,Comedy
1617,2139407,9510,Comedy
1618,2139438,32240,Comedy
1619,2139545,41886,Comedy
1620,2139928,28247,Comedy
1621,2139928,271249,Comedy
1622,2140461,17453,Comedy
1623,2140530,88826,Comedy
1624,2140806,5185,Comedy
1625,2140811,149661,Comedy
1626,2140922,57285,Comedy
1627,2141139,200780,Comedy
1628,2141230,295426,Comedy
1629,2141393,170779,Comedy
1630,2141461,31499,Comedy
1631,2141703,285213,Comedy
1632,2141961,250123,Comedy
1633,2142487,248405,Comedy
1634,2145942,5798,Comedy
1635,2147941,87499,Comedy
1636,2147992,25639,Comedy
1637,2148165,197502,Comedy
1638,2148608,21725,Comedy
1639,2148848,287717,Comedy
1640,2151493,290883,Comedy
1641,2151499,43724,Comedy
1642,2153457,257078,Comedy
1643,2154596,708,Comedy
1644,2154607,205129,Comedy
1645,2154630,249746,Comedy
1646,2155643,5185,Comedy
1647,2155689,5185,Comedy
1648,2156231,147948,Comedy
1649,2156478,236355,Comedy
1650,2159513,66413,Comedy
1651,2159587,37121,Comedy
1652,2160428,263287,Comedy
1653,2162109,67692,Comedy
1654,2162994,235144,Comedy
1655,2164328,136407,Comedy
1656,2164624,81813,Comedy
1657,2164624,81818,Comedy
1658,2164939,227338,Comedy
1659,2164942,162398,Comedy
1660,2164943,181508,Comedy
1661,2164944,295073,Comedy
1662,2165411,240429,Comedy
1663,2165627,40901,Comedy
1664,2165721,15089,Comedy
1665,2165765,30972,Comedy
1666,2165832,230882,Comedy
1667,2167489,66413,Comedy
1668,2168103,116276,Comedy
1669,2168207,259027,Comedy
1670,2170610,243329,Comedy
1671,2170643,263674,Comedy
1672,2171762,88759,Comedy
1673,2171907,78623,Comedy
1674,2172334,169006,Comedy
1675,2173296,146895,Comedy
1676,2173331,5185,Comedy
1677,2174318,21725,Comedy
1678,2174392,217930,Comedy
1679,2175680,43319,Comedy
1680,2176083,247530,Comedy
1681,2178276,87113,Comedy
1682,2178276,157914,Comedy
1683,2178276,162415,Comedy
1684,2178807,109378,Comedy
1685,2179017,78623,Comedy
1686,2179939,46148,Comedy
1687,2180698,73435,Comedy
1688,2182564,46148,Comedy
1689,2183643,8468,Comedy
1690,2183726,130286,Comedy
1691,2186706,284886,Comedy
1692,2187505,118604,Comedy
1693,2187957,18978,Comedy
1694,2188074,72182,Comedy
1695,2188117,298401,Comedy
1696,2188295,57941,Comedy
1697,2188440,185342,Comedy
1698,2188458,43724,Comedy
1699,2188633,52953,Comedy
1700,2188768,21725,Comedy
1701,2188978,31499,Comedy
1702,2189533,5442,Comedy
1703,2189969,224053,Comedy
1704,2190062,136660,Comedy
1705,2190900,119469,Comedy
1706,2190982,230445,Comedy
1707,2191385,213689,Comedy
1708,2192642,119469,Comedy
1709,2192654,271281,Comedy
1710,2192747,25119,Comedy
1711,2192782,14824,Comedy
1712,2192913,19423,Comedy
1713,2192973,165812,Comedy
1714,2193388,214084,Comedy
1715,2193407,21725,Comedy
1716,2193721,156634,Comedy
1717,2194362,150115,Comedy
1718,2194363,146213,Comedy
1719,2195233,219587,Comedy
1720,2195417,30533,Comedy
1721,2196060,169545,Comedy
1722,2196068,129113,Comedy
1723,2196132,230882,Comedy
1724,2196454,3707,Comedy
1725,2196454,16493,Comedy
1726,2196454,181795,Comedy
1727,2197021,136839,Comedy
1728,2199194,22188,Comedy
1729,2200121,4637,Comedy
1730,2206238,86864,Comedy
1731,2206516,101620,Comedy
1732,2206656,140898,Comedy
1733,2208048,42095,Comedy
1734,2208084,7117,Comedy
1735,2209821,121794,Comedy
1736,2210137,75375,Comedy
1737,2210139,65302,Comedy
1738,2210254,129113,Comedy
1739,2211223,127673,Comedy
1740,2211336,52953,Comedy
1741,2211751,164372,Comedy
1742,2212954,36822,Comedy
1743,2213622,244130,Comedy
1744,2214546,22188,Comedy
1745,2216176,146286,Comedy
1746,2217693,172779,Comedy
1747,2217888,183421,Comedy
1748,2218486,98528,Comedy
1749,2218524,9273,Comedy
1750,2219070,193526,Comedy
1751,2219779,150377,Comedy
1752,2219992,247850,Comedy
1753,2226062,251527,Comedy
1754,2226103,133347,Comedy
1755,2227800,169827,Comedy
1756,2229787,82960,Comedy
1757,2229787,123878,Comedy
1758,2229787,263166,Comedy
1759,2229787,285767,Comedy
1760,2230871,70851,Comedy
1761,2230871,138697,Comedy
1762,2231697,119783,Comedy
1763,2231896,119306,Comedy
1764,2232226,178312,Comedy
1765,2233885,130286,Comedy
1766,2236640,209403,Comedy
1767,2240516,54134,Comedy
1768,2240849,117957,Comedy
1769,2240934,41236,Comedy
1770,2240936,55156,Comedy
1771,2241542,27050,Comedy
1772,2243968,292683,Comedy
1773,2245138,35075,Comedy
1774,2248232,121794,Comedy
1775,2248574,49710,Comedy
1776,2249442,287717,Comedy
1777,2250014,293515,Comedy
1778,2252917,233447,Comedy
1779,2253153,291315,Comedy
1780,2253567,54501,Comedy
1781,2257381,31499,Comedy
1782,2258163,77354,Comedy
1783,2258957,199951,Comedy
1784,2259586,41886,Comedy
1785,2259786,262527,Comedy
1786,2261350,291315,Comedy
1787,2261929,60979,Comedy
1788,2263826,251217,Comedy
1789,2264592,42436,Comedy
1790,2264815,235132,Comedy
1791,2267111,296930,Comedy
1792,2267114,208912,Comedy
1793,2267116,208912,Comedy
1794,2267118,72220,Comedy
1795,2267120,193711,Comedy
1796,2267121,28550,Comedy
1797,2267434,53429,Comedy
1798,2269410,50232,Comedy
1799,2269426,50232,Comedy
1800,2269444,145244,Comedy
1801,2270182,73409,Comedy
1802,2271178,172781,Comedy
1803,2272308,73908,Comedy
1804,2274575,172779,Comedy
1805,2274590,67488,Comedy
1806,2275181,198184,Comedy
1807,2275709,12439,Comedy
1808,2276353,305009,Comedy
1809,2276914,26033,Comedy
1810,2277269,30888,Comedy
1811,2277269,147654,Comedy
1812,2277334,123878,Comedy
1813,2277505,73359,Comedy
1814,2277506,158303,Comedy
1815,2279852,5798,Comedy
1816,2280101,142117,Comedy
1817,2282360,197534,Comedy
1818,2285092,20577,Comedy
1819,2285647,224980,Comedy
1820,2288084,5185,Comedy
1821,2288257,257202,Comedy
1822,2289215,162015,Comedy
1823,2289300,51556,Comedy
1824,2289300,51557,Comedy
1825,2292610,237887,Comedy
1826,2292773,230972,Comedy
1827,2292920,54134,Comedy
1828,2293200,263659,Comedy
1829,2293915,227725,Comedy
1830,2297049,43514,Comedy
1831,2297836,172841,Comedy
1832,2298189,102406,Comedy
1833,2298460,56307,Comedy
1834,2298603,162398,Comedy
1835,2301991,118604,Comedy
1836,2302418,251214,Comedy
1837,2302661,155237,Comedy
1838,2303621,836,Comedy
1839,2304330,32715,Comedy
1840,2305025,214084,Comedy
1841,2307015,72800,Comedy
1842,2308229,300073,Comedy
1843,2308916,185704,Comedy
1844,2309427,301461,Comedy
1845,2310074,292450,Comedy
1846,2310159,264261,Comedy
1847,2310722,212429,Comedy
1848,2312852,172779,Comedy
1849,2313519,7456,Comedy
1850,2313912,746,Comedy
1851,2313912,305750,Comedy
1852,2313912,305753,Comedy
1853,2314869,158716,Comedy
1854,2315269,182137,Comedy
1855,2316046,295426,Comedy
1856,2316049,217675,Comedy
1857,2316800,109579,Comedy
1858,2318736,5308,Comedy
1859,2321525,192712,Comedy
1860,2321649,260665,Comedy
1861,2324074,52233,Comedy
1862,2324383,57620,Comedy
1863,2325153,291700,Comedy
1864,2325936,258118,Comedy
1865,2326309,156165,Comedy
1866,2328405,4451,Comedy
1867,2328405,136172,Comedy
1868,2328488,70986,Comedy
1869,2329335,303462,Comedy
1870,2333527,260276,Comedy
1871,2334512,291315,Comedy
1872,2335400,137999,Comedy
1873,2337754,165812,Comedy
1874,2338941,99883,Comedy
1875,2338963,167609,Comedy
1876,2339096,241341,Comedy
1877,2339103,266523,Comedy
1878,2341003,126294,Comedy
1879,2341046,156165,Comedy
1880,2341160,36822,Comedy
1881,2341171,248019,Comedy
1882,2341509,74845,Comedy
1883,2344403,246553,Comedy
1884,2344675,5798,Comedy
1885,2346713,48211,Comedy
1886,2349123,131444,Comedy
1887,2349269,290440,Comedy
1888,2349430,270463,Comedy
1889,2350234,70851,Comedy
1890,2350234,138697,Comedy
1891,2350378,57620,Comedy
1892,2350992,73435,Comedy
1893,2351245,9679,Comedy
1894,2351246,73462,Comedy
1895,2351717,244369,Comedy
1896,2351845,23305,Comedy
1897,2351885,177288,Comedy
1898,2351925,122854,Comedy
1899,2352948,62483,Comedy
1900,2353781,138579,Comedy
1901,2353895,232989,Comedy
1902,2354011,213895,Comedy
1903,2354226,5185,Comedy
1904,2354392,78623,Comedy
1905,2354674,121944,Comedy
1906,2355275,33247,Comedy
1907,2355276,175895,Comedy
1908,2355303,129821,Comedy
1909,2355661,5185,Comedy
1910,2355904,62189,Comedy
1911,2356224,12394,Comedy
1912,2356224,290310,Comedy
1913,2356287,80506,Comedy
1914,2356460,227815,Comedy
1915,2357080,231731,Comedy
1916,2357857,244760,Comedy
1917,2358317,119306,Comedy
1918,2358980,7682,Comedy
1919,2359014,281779,Comedy
1920,2360675,295426,Comedy
1921,2360852,232145,Comedy
1922,2360910,210027,Comedy
1923,2361211,220286,Comedy
1924,2361281,244424,Comedy
1925,2361284,109378,Comedy
1926,2361456,198029,Comedy
1927,2361748,224980,Comedy
1928,2361784,263287,Comedy
1929,2363270,300158,Comedy
1930,2363738,274494,Comedy
1931,2363756,185309,Comedy
1932,2364254,61738,Comedy
1933,2365518,136870,Comedy
1934,2365633,237483,Comedy
1935,2366368,280494,Comedy
1936,2367023,260343,Comedy
1937,2367832,121794,Comedy
1938,2367921,9273,Comedy
1939,2369177,58432,Comedy
1940,2370704,295426,Comedy
1941,2371509,10892,Comedy
1942,2372012,5185,Comedy
1943,2373106,124171,Comedy
1944,2373212,62087,Comedy
1945,2373573,198076,Comedy
1946,2373941,52953,Comedy
1947,2374542,255120,Comedy
1948,2374677,231648,Comedy
1949,2374686,96927,Comedy
1950,2375659,84679,Comedy
1951,2377127,129113,Comedy
1952,2378398,164789,Comedy
1953,2378535,139630,Comedy
1954,2378750,227338,Comedy
1955,2379192,224053,Comedy
1956,2380109,160908,Comedy
1957,2380949,251181,Comedy
1958,2381332,6981,Comedy
1959,2381332,287967,Comedy
1960,2381528,201712,Comedy
1961,2383305,52778,Comedy
1962,2384735,177892,Comedy
1963,2388125,5185,Comedy
1964,2388445,122283,Comedy
1965,2388613,160271,Comedy
1966,2390303,197117,Comedy
1967,2392533,80051,Comedy
1968,2393241,5185,Comedy
1969,2393853,68638,Comedy
1970,2393856,112018,Comedy
1971,2393957,54863,Comedy
1972,2394206,260077,Comedy
1973,2394728,126692,Comedy
1974,2397272,303590,Comedy
1975,2397663,304223,Comedy
1976,2397781,296531,Comedy
1977,2400056,65079,Comedy
1978,2401353,26832,Comedy
1979,2401814,33652,Comedy
1980,2403659,263287,Comedy
1981,2403807,227124,Comedy
1982,2403883,110338,Comedy
1983,2404002,75895,Comedy
1984,2404248,60979,Comedy
1985,2404844,243364,Comedy
1986,2405097,118604,Comedy
1987,2405818,263287,Comedy
1988,2405972,178746,Comedy
1989,2406080,259027,Comedy
1990,2406464,77485,Comedy
1991,2406492,296446,Comedy
1992,2406910,98451,Comedy
1993,2407115,119383,Comedy
1994,2407502,227131,Comedy
1995,2408078,295426,Comedy
1996,2408166,275252,Comedy
1997,2408167,178314,Comedy
1998,2409070,214084,Comedy
1999,2409708,176692,Comedy
2000,2409764,255120,Comedy
2001,2410273,185400,Comedy
2002,2410338,51075,Comedy
2003,2410484,37587,Comedy
2004,2410691,293693,Comedy
2005,2410916,57086,Comedy
2006,2411215,149633,Comedy
2007,2411762,155963,Comedy
2008,2412295,260276,Comedy
2009,2412502,136660,Comedy
2010,2412620,256188,Comedy
2011,2412676,267304,Comedy
2012,2412686,51556,Comedy
2013,2412686,51557,Comedy
2014,2412740,188812,Comedy
2015,2412918,5088,Comedy
