movie_id,year,isEnglish,country,runningtime
1978312,4,0,0,1
1978415,4,1,2,2
1978778,4,1,2,2
1978782,4,1,2,2
1979111,4,0,3,2
1979447,3,1,2,2
1979839,4,1,2,2
1979883,4,1,2,2
1980073,2,1,2,1
1980149,4,1,2,1
1980267,4,1,2,2
1980412,4,1,2,3
1981170,2,1,2,3
1981506,3,1,2,3
1982133,3,1,2,2
1982903,4,1,2,2
1983455,4,1,2,1
1983617,4,0,3,2
1983859,4,1,2,1
1984278,3,1,2,2
1984283,4,1,2,1
1984284,4,1,2,2
1984305,4,1,2,1
1984320,3,1,2,1
1984323,3,1,2,2
1984372,4,1,2,2
1984593,4,0,3,1
1984751,1,1,0,0
1984763,2,1,1,3
1984785,4,1,2,3
1984792,4,1,1,3
1984793,4,1,2,3
1985138,4,0,3,2
1985443,3,1,2,2
1985576,4,1,2,2
1985642,3,1,2,3
1985755,4,1,2,1
1985793,2,1,2,3
1986482,4,1,2,3
1986845,4,1,2,1
1986848,2,1,1,2
1987088,4,0,3,0
1987126,4,1,2,2
1987387,4,1,3,1
1987547,4,1,2,2
1987607,4,1,2,3
1988142,2,0,3,1
1988380,3,1,2,1
1988448,4,1,2,2
1988626,4,1,2,3
1988919,2,1,2,2
1989616,4,1,2,1
1989826,4,1,2,1
1990705,4,1,2,3
1990862,2,1,2,1
1991064,4,1,2,1
1991115,4,1,3,2
1991544,4,1,3,3
1991646,4,1,2,2
1991707,4,1,2,2
1991951,4,1,2,3
1991969,4,1,2,2
1992100,3,1,2,3
1992217,4,1,2,3
1992315,4,1,2,2
1992335,4,1,0,3
1992344,4,1,3,2
1992374,3,1,2,2
1992459,4,0,3,2
1992478,4,1,2,3
1992502,4,1,3,2
1992538,4,1,2,2
1992600,3,1,3,1
1992682,4,1,2,1
1993553,4,1,2,1
1993850,3,1,2,2
1993913,3,1,2,2
1994073,4,1,1,2
1994279,4,1,3,2
1994414,4,1,1,1
1994418,4,1,2,1
1994419,4,1,2,1
1994580,3,1,1,1
1995071,4,1,2,3
1995121,4,1,1,3
1995178,4,1,2,1
1995179,4,1,2,1
1996222,3,1,2,2
1996223,3,1,2,2
1996227,3,1,2,1
1996275,4,1,2,1
1996544,4,1,2,2
1996888,3,0,3,0
1998849,4,1,2,2
1998864,4,1,1,2
1999026,4,1,2,2
1999095,4,1,1,3
1999210,2,1,2,1
1999241,3,1,2,2
1999308,4,1,2,1
1999581,4,1,2,3
1999623,4,1,1,3
1999628,4,1,3,2
1999634,4,1,2,2
1999986,4,1,1,3
2000130,3,1,2,1
2001271,2,1,2,1
2002121,3,0,0,3
2002500,3,1,2,2
2003554,4,1,2,2
2003869,4,0,3,2
2004240,2,1,2,2
2004435,4,1,2,3
2004444,4,1,1,2
2005166,4,1,2,3
2005202,4,1,2,3
2005280,4,0,3,2
2005459,4,1,2,2
2005467,4,1,2,3
2005469,4,1,2,2
2005550,4,1,2,1
2005656,4,1,3,2
2005831,4,1,2,2
2006016,4,1,2,2
2006320,4,1,2,1
2006322,4,1,2,1
2006660,4,1,2,1
2006702,4,1,2,1
2006796,4,1,2,2
2006907,4,0,3,1
2007256,4,1,2,3
2007305,4,1,2,3
2007465,4,1,2,3
2007522,4,1,1,3
2007673,4,1,2,3
2008297,3,1,1,1
2009281,3,1,2,1
2009507,4,1,2,1
2010080,4,1,3,2
2010339,4,1,2,1
2010351,4,1,2,2
2010417,4,1,2,1
2010432,4,1,2,2
2010439,4,1,2,1
2010442,4,1,2,2
2010567,2,1,2,1
2010591,2,1,2,1
2010811,3,1,2,1
2010812,4,1,2,2
2010861,4,1,2,3
2011220,2,1,2,3
2011327,3,1,1,2
2011538,4,1,2,3
2011835,4,1,2,1
2012189,4,1,2,2
2012308,3,1,2,1
2012468,4,1,2,3
2012474,4,1,1,3
2012514,4,1,1,1
2013009,4,0,3,1
2013180,3,1,2,3
2013370,4,1,2,1
2013847,4,1,1,2
2014240,4,0,3,2
2014741,4,0,3,3
2014806,4,1,2,3
2014847,4,1,2,1
2014992,4,1,2,2
2015664,4,1,2,1
2016321,3,0,0,2
2016990,2,1,2,1
2017211,4,1,2,3
2017357,4,1,2,1
2017615,4,1,2,2
2017696,4,1,2,2
2018026,4,1,2,3
2018109,4,1,2,1
2018119,4,1,0,1
2018220,4,1,2,1
2018491,3,1,2,1
2018562,4,1,1,2
2018634,4,1,2,2
2019104,4,1,3,2
2019451,3,0,3,1
2020617,3,0,3,1
2020780,4,1,2,1
2020812,4,1,2,3
2020856,3,1,1,2
2021095,4,1,2,3
2021329,4,1,2,2
2021560,4,1,2,2
2023079,3,0,3,3
2023205,4,0,3,3
2023228,4,1,2,1
2023565,4,1,2,1
2023785,3,1,1,3
2024833,3,0,3,3
2025172,3,0,3,3
2025742,3,0,3,1
2026315,4,0,3,3
2026671,3,1,3,3
2027057,3,0,3,1
2027469,4,0,3,2
2028072,4,1,2,2
2028079,4,1,3,3
2028238,3,1,2,2
2029309,4,1,1,3
2029381,2,1,2,3
2029975,4,1,2,1
2030303,4,1,2,2
2030427,4,1,2,2
2030641,4,1,2,3
2030843,2,1,2,1
2031233,3,1,2,2
2031463,4,1,2,1
2032104,4,1,2,1
2032173,4,1,1,2
2032270,4,1,3,2
2032626,3,1,2,2
2032743,4,1,2,3
2032839,4,1,2,1
2032879,4,1,3,3
2033355,4,0,3,3
2033854,4,1,2,2
2034091,4,1,2,3
2034166,4,1,2,3
2034409,4,1,1,2
2034464,4,1,2,3
2034473,3,1,2,3
2034705,4,0,0,3
2035079,3,1,3,2
2035238,4,1,2,3
2035535,3,1,2,3
2037379,4,0,3,2
2037451,4,1,2,1
2037640,4,1,2,3
2037667,4,1,1,2
2038091,3,1,2,1
2038757,4,1,2,3
2038910,4,1,3,2
2039701,3,1,2,1
2039774,4,1,2,3
2040205,4,0,3,2
2040689,3,1,2,3
2040763,4,1,2,3
2040764,4,1,3,2
2040765,4,1,3,2
2041945,4,1,2,1
2042409,2,1,2,1
2042414,3,1,2,1
2042417,2,1,2,1
2042450,3,1,2,1
2042462,4,1,2,2
2042524,2,1,2,0
2042532,2,1,2,2
2042748,4,1,2,2
2043167,4,1,2,3
2043588,2,1,2,3
2043628,4,1,2,2
2044667,4,0,0,3
2044913,4,1,2,3
2044952,4,0,0,1
2045231,4,1,0,3
2045245,4,1,2,3
2045328,4,1,2,2
2045876,4,1,2,3
2046051,4,1,2,1
2046161,4,1,2,2
2046389,4,1,2,2
2046586,2,1,2,1
2046902,4,1,0,3
2047096,2,1,1,2
2047331,4,1,1,1
2047593,4,1,2,1
2047641,4,1,0,3
2048384,4,1,2,1
2048413,4,1,2,3
2048611,4,1,2,2
2048619,3,1,2,3
2048622,3,1,2,3
2048624,3,1,2,2
2049321,4,0,0,3
2049438,4,0,0,2
2049814,4,1,0,3
2049822,4,1,2,1
2050120,4,1,2,3
2050380,3,1,2,3
2050532,4,1,2,3
2050561,4,1,2,2
2051069,4,1,2,2
2052306,4,1,2,3
2052559,4,0,3,3
2052620,4,1,2,1
2053107,4,1,0,3
2053384,4,1,2,2
2053502,4,1,2,1
2053508,4,1,2,1
2054459,4,1,3,2
2054549,4,0,3,1
2054579,4,1,2,2
2054984,3,0,0,3
2056719,4,1,1,3
2056752,4,1,2,2
2056849,4,1,2,3
2056919,4,1,2,1
2057285,3,0,3,3
2057507,3,0,0,2
2057709,4,1,2,2
2057859,4,1,2,2
2057973,4,1,2,2
2058247,4,1,2,2
2058289,4,1,2,3
2058442,4,1,2,2
2058644,4,1,2,1
2058680,4,1,2,3
2058733,4,1,2,1
2058950,4,1,2,2
2059661,4,1,1,1
2061440,3,0,3,3
2062622,4,1,2,3
2062958,4,1,1,3
2064107,4,1,0,3
2064709,4,0,3,3
2065922,4,0,3,3
2066931,4,0,3,2
2067104,4,1,2,1
2067595,4,1,1,2
2067764,4,1,2,3
2068023,4,0,3,2
2068316,3,1,3,3
2069192,2,1,2,2
2069265,4,1,2,3
2069717,4,0,3,1
2070201,4,1,2,1
2070230,4,1,2,2
2070468,3,1,2,2
2070548,4,1,2,1
2070614,4,1,3,1
2070627,4,1,2,1
2070880,4,0,3,3
2071313,4,1,3,1
2071566,2,1,2,1
2071578,4,1,2,1
2071800,4,1,0,2
2071915,2,1,2,3
2072443,3,1,2,3
2072508,2,1,2,2
2072510,3,1,2,3
2072519,4,1,2,2
2072728,4,0,3,2
2072804,4,1,2,2
2073054,4,1,2,3
2073156,3,0,2,2
2073938,4,1,2,1
2074015,4,1,2,2
2074067,4,1,2,3
2074106,4,1,3,1
2074187,4,1,2,1
2074632,4,0,3,3
2075122,3,1,2,3
2075324,3,1,2,3
2075452,4,1,3,1
2076744,4,0,3,3
2077306,4,0,3,1
2078652,3,0,2,1
2078857,3,1,2,2
2079361,4,1,2,1
2079616,3,1,2,1
2080444,4,1,2,1
2080719,4,1,2,3
2081397,4,1,1,1
2082589,4,0,3,2
2082758,4,0,3,1
2085383,4,0,0,2
2087502,4,0,3,3
2087693,4,0,0,3
2088076,4,1,2,3
2088141,4,1,2,1
2088412,4,1,2,2
2091188,3,0,3,2
2091255,4,0,0,3
2091405,3,0,0,1
2092032,4,0,0,3
2092629,4,0,0,2
2093179,4,0,0,2
2093616,4,0,0,2
2093617,4,0,0,1
2093759,4,0,3,2
2094426,3,0,0,3
2094455,2,0,0,3
2094683,3,0,3,2
2094747,4,0,0,2
2094854,4,0,3,3
2095288,4,1,3,3
2095320,4,0,3,2
2096283,3,0,3,1
2096794,3,0,0,2
2096850,3,0,0,1
2097603,3,0,3,2
2097722,2,0,0,2
2098630,3,0,0,1
2099040,4,0,3,1
2099471,4,0,0,3
2100174,4,0,3,2
2100911,4,0,0,1
2102238,4,0,3,1
2102302,4,0,0,3
2102540,4,0,3,3
2103144,4,1,1,2
2103526,2,0,3,1
2103866,2,1,2,1
2103908,2,1,2,1
2103955,4,1,1,2
2103975,4,1,2,3
2104410,4,1,2,1
2104759,4,0,3,3
2105754,4,1,2,1
2106723,3,0,3,1
2106899,4,1,2,1
2106940,4,1,2,3
2107118,4,1,2,2
2107343,4,1,2,2
2107404,4,1,1,1
2107497,4,1,2,1
2107634,4,1,2,2
2107847,4,0,3,3
2107892,4,1,2,2
2108364,4,1,2,1
2108654,2,1,2,1
2109065,4,1,1,2
2109077,4,1,2,1
2109093,3,1,1,3
2110112,3,0,0,1
2110973,4,0,0,3
2111069,4,0,3,2
2111847,4,0,0,1
2111960,3,0,0,2
2112346,4,1,0,3
2112512,4,0,3,3
2112515,4,0,0,3
2113512,3,0,0,2
2113531,4,0,3,2
2113595,3,0,3,3
2114355,3,1,0,3
2114635,3,0,0,3
2115171,4,0,0,1
2115628,4,0,0,3
2116072,4,0,3,3
2116658,4,1,2,1
2116708,4,1,2,1
2116736,4,1,2,1
2116855,4,1,2,3
2117546,4,1,2,1
2117637,4,1,2,3
2117874,4,1,2,3
2119264,4,1,1,3
2119409,4,0,0,2
2119425,4,0,0,3
2120136,4,0,0,1
2120569,2,0,0,3
2121501,3,0,0,1
2121565,4,0,0,3
2121785,4,0,0,3
2121889,3,0,0,1
2122177,3,0,0,2
2122231,4,0,0,1
2122271,4,0,0,3
2122764,4,0,0,2
2122788,4,0,0,3
2124042,4,1,2,2
2124260,4,1,2,1
2124355,4,1,2,3
2124357,4,1,2,3
2124358,4,1,2,3
2124359,4,1,2,3
2125443,4,1,2,1
2125639,4,1,2,3
2125784,4,1,1,3
2126595,1,1,2,0
2126772,4,1,2,1
2127239,3,1,1,1
2127402,4,1,2,1
2127563,2,1,2,2
2127575,4,1,1,3
2127843,4,1,2,2
2127886,4,1,3,1
2127926,4,1,2,2
2128046,4,1,2,2
2128890,4,1,2,3
2128957,2,1,2,3
2130340,4,1,2,3
2130342,3,1,2,3
2130419,4,1,2,2
2130468,4,1,3,3
2130504,4,1,2,1
2130832,2,1,2,2
2130889,4,1,3,2
2131017,4,1,3,1
2131031,4,1,2,2
2131225,4,1,2,2
2131334,4,1,1,2
2131430,4,1,2,3
2131675,4,1,2,1
2131729,3,1,1,3
2132235,4,1,2,2
2132367,4,1,2,1
2133245,4,1,3,2
2133276,4,1,2,1
2133416,3,1,1,3
2133500,4,1,1,3
2133798,3,1,2,3
2134027,4,0,3,1
2134055,3,1,1,3
2134058,4,1,2,3
2134388,4,1,2,3
2134453,3,1,2,2
2134924,4,0,3,2
2135675,4,1,2,3
2136104,4,1,2,3
2136125,3,1,1,1
2136535,4,0,3,3
2137901,4,1,2,1
2137905,4,1,2,2
2137970,4,1,2,3
2138073,4,0,3,0
2138292,4,1,0,3
2138299,2,1,2,3
2138727,4,1,2,3
2139026,4,1,2,1
2139396,4,1,2,3
2139407,4,1,3,2
2139438,4,1,2,1
2139545,4,1,2,2
2140029,2,1,2,2
2140049,4,1,1,1
2140074,4,1,2,2
2140461,4,1,3,2
2140530,4,1,2,1
2140806,3,1,0,1
2140811,4,1,1,1
2140922,4,1,3,1
2140999,4,1,2,2
2141230,3,1,2,3
2141393,4,1,2,2
2141461,4,1,1,1
2141703,4,0,0,2
2142487,4,1,2,2
2142714,4,0,0,3
2143749,4,1,2,3
2144390,2,1,2,2
2144547,4,0,3,3
2145409,4,1,0,3
2145603,2,0,3,3
2145699,4,1,2,2
2145942,3,1,2,3
2146907,4,0,0,3
2146945,4,0,0,1
2147404,2,1,2,1
2147811,3,1,2,3
2147962,4,1,2,3
2147992,4,1,2,1
2148026,4,1,2,1
2148037,3,1,3,1
2148039,3,1,3,2
2148040,4,1,3,2
2148281,4,0,0,3
2148400,4,1,1,3
2148608,4,1,0,3
2148848,4,1,0,1
2149158,4,1,2,3
2150211,4,1,2,3
2150224,3,1,2,3
2151493,4,1,2,2
2151499,4,1,2,1
2151740,2,1,2,1
2153014,4,1,2,3
2153110,1,1,2,3
2153283,4,1,3,2
2153421,4,0,3,1
2153457,4,1,2,3
2153998,3,0,3,3
2154596,4,1,2,1
2154607,4,1,2,2
2154630,4,1,2,1
2154663,4,1,1,3
2155643,3,1,2,2
2155689,4,1,2,2
2156231,4,1,2,1
2156364,4,0,3,3
2156478,4,1,1,3
2157118,3,1,2,3
2157273,4,0,3,3
2157724,4,1,3,3
2158286,4,0,0,1
2159085,4,1,2,1
2159258,3,1,2,3
2159513,4,1,2,2
2159587,4,1,2,2
2160048,2,1,2,1
2160308,4,1,2,2
2160428,3,1,2,3
2160436,4,1,2,2
2160769,4,1,2,1
2161122,3,1,2,2
2162013,4,1,2,3
2162109,4,1,2,2
2162762,4,1,1,3
2162869,4,1,2,3
2162994,3,1,2,2
2163340,4,1,2,2
2163370,4,1,2,2
2163581,4,1,2,2
2164115,3,1,2,3
2164174,4,1,2,2
2164328,4,1,0,2
2164624,4,1,2,3
2164939,3,1,3,2
2164942,4,1,2,1
2164943,4,1,3,2
2164944,3,1,2,1
2165318,4,1,2,2
2165411,4,0,3,2
2165624,4,1,2,3
2165627,2,1,2,3
2165666,2,1,2,3
2165721,4,1,2,2
2165765,4,1,2,1
2165832,4,1,2,2
2166642,4,0,3,1
2167372,2,1,2,1
2167489,3,1,2,1
2168109,4,1,2,3
2168207,4,1,2,2
2168361,4,0,2,3
2168402,4,1,2,2
2168965,3,1,3,3
2169199,4,1,2,3
2169865,4,1,2,3
2169876,4,1,2,3
2170415,3,1,2,2
2170555,4,1,2,3
2170610,4,1,3,2
2170625,2,0,3,3
2170643,4,1,2,2
2171511,4,1,2,1
2171589,4,0,3,3
2171762,4,1,2,2
2171907,4,1,2,2
2171943,4,1,1,3
2172334,4,1,1,2
2172541,4,0,0,1
2172808,3,1,2,3
2172829,3,1,1,3
2172947,4,1,2,3
2173027,4,1,2,3
2173296,4,0,3,2
2173331,4,1,2,1
2173343,2,1,2,1
2173344,4,1,2,3
2173361,4,1,2,1
2173730,3,1,2,2
2174014,2,1,2,3
2174318,4,1,2,3
2174453,4,1,2,3
2174775,4,1,2,3
2174948,4,0,3,3
2175680,3,1,2,3
2176083,2,1,2,2
2176086,4,1,2,3
2176174,4,1,2,1
2176789,4,1,2,2
2177244,4,1,2,2
2177836,3,1,2,2
2177839,4,1,2,2
2177959,4,1,2,3
2177983,4,1,2,3
2177992,4,1,2,3
2178276,2,1,2,3
2178807,4,0,3,2
2179017,4,1,2,2
2179406,4,1,2,3
2179939,2,1,2,1
2180060,4,1,2,1
2180670,4,1,2,3
2180698,4,1,2,2
2181096,3,1,2,3
2181493,4,1,1,2
2181898,4,1,2,2
2181907,4,1,2,3
2182213,4,1,2,3
2182361,4,0,3,3
2182564,2,1,2,3
2183016,4,1,2,2
2183254,3,1,1,1
2183622,2,1,2,1
2183643,4,1,1,2
2183675,3,1,1,3
2183726,4,1,2,2
2184999,4,1,2,2
2185015,4,1,2,1
2185038,4,1,2,2
2185582,1,1,2,0
2185767,4,1,2,3
2186706,4,1,2,2
2187505,2,1,2,1
2187739,4,1,1,1
2187886,4,1,2,3
2187957,4,1,2,2
2187965,4,1,2,3
2188028,4,1,2,1
2188074,3,1,2,1
2188117,4,1,3,1
2188295,4,1,2,3
2188332,2,1,2,3
2188440,4,1,2,2
2188458,4,1,2,2
2188547,4,1,1,2
2188553,4,1,1,2
2188633,4,1,2,3
2188696,2,1,2,3
2188708,4,1,2,3
2188768,4,1,2,2
2188978,4,1,1,3
2189533,4,0,3,1
2189721,4,1,2,1
2189833,4,1,2,2
2189969,4,1,2,3
2190062,4,1,2,3
2190354,4,1,2,2
2190371,4,1,2,1
2190603,4,1,2,2
2190734,4,1,2,3
2190795,2,1,1,2
2190803,2,1,2,1
2190900,4,1,3,2
2190982,4,1,2,2
2191385,4,1,2,2
2191428,4,1,2,3
2191929,4,1,3,1
2191997,2,1,2,3
2192642,4,1,2,2
2192733,2,1,1,1
2192747,3,1,2,2
2192782,4,1,2,1
2192913,4,1,2,2
2192973,4,1,2,3
2193169,4,1,2,1
2193264,3,1,2,3
2193276,4,1,2,3
2193388,4,1,2,1
2193407,3,1,2,1
2193422,4,1,2,2
2193721,4,1,2,2
2194143,4,1,3,2
2194153,4,1,2,3
2194168,4,1,1,2
2194362,2,1,2,1
2194363,3,1,2,1
2194471,4,1,3,1
2194580,4,1,3,2
2194791,4,1,2,2
2195009,4,1,2,1
2195233,4,1,1,1
2195417,3,1,2,2
2196039,4,1,2,3
2196060,4,1,2,1
2196068,4,1,2,3
2196132,4,1,3,3
2197021,4,0,0,1
2199194,4,1,2,1
2199218,4,1,2,1
2199868,4,1,1,3
2199969,4,1,2,1
2200121,4,1,2,1
2201125,3,1,2,1
2201311,3,0,3,2
2201727,3,1,2,3
2202537,4,1,2,3
2202732,4,1,2,3
2204067,4,1,2,1
2204532,4,1,2,3
2205117,4,0,3,1
2205227,4,1,2,3
2205327,4,0,0,2
2206242,3,1,2,3
2206516,4,1,2,2
2206541,3,1,2,2
2206656,4,1,2,2
2206740,4,1,2,1
2207203,4,1,2,2
2207291,4,1,2,3
2207384,4,1,2,1
2207954,4,1,2,3
2208048,4,1,2,2
2208084,4,1,2,2
2208430,2,1,2,1
2208474,4,1,2,1
2208962,4,1,2,1
2209075,4,1,3,1
2209608,4,1,2,3
2209821,3,1,2,2
2210137,3,1,2,1
2210139,4,1,2,1
2210196,3,1,2,2
2210254,4,1,0,3
2210356,3,1,2,2
2210519,3,1,2,2
2210617,4,1,2,2
2210872,4,0,0,3
2211077,4,1,1,3
2211223,4,1,2,2
2211282,4,1,2,3
2211336,4,1,2,2
2211395,3,1,1,3
2211751,2,1,2,3
2212209,4,1,2,3
2212660,4,1,2,3
2212954,4,1,2,2
2213122,4,1,2,2
2213622,3,1,2,2
2213866,4,1,2,3
2214546,4,1,2,3
2216031,4,1,2,2
2216145,4,1,2,1
2216176,3,1,2,3
2216295,4,1,0,1
2216316,3,1,2,3
2216640,4,0,3,2
2216642,1,0,3,1
2217530,4,1,2,1
2217693,4,1,2,3
2217717,4,1,3,0
2217718,4,1,2,2
2217782,2,1,2,2
2217888,4,1,1,3
2218486,4,1,2,2
2218524,4,1,2,1
2219442,2,1,1,1
2219779,4,1,3,3
2219992,4,1,2,2
2220554,4,0,0,2
2221102,4,0,3,1
2222143,4,0,3,3
2224890,4,1,2,2
2225574,2,1,2,1
2225624,4,1,2,3
2226062,4,1,2,1
2226103,4,1,2,1
2227800,4,0,3,2
2228369,3,1,2,1
2228704,4,1,2,1
2228754,3,1,1,3
2229516,3,1,2,2
2229633,3,1,1,2
2229656,3,1,1,3
2229787,2,1,2,2
2230251,3,1,2,3
2230732,4,1,2,1
2230871,2,1,2,2
2230917,2,1,2,2
2231247,3,1,3,3
2231307,4,1,2,3
2231336,4,1,3,2
2231697,4,1,2,1
2231855,4,1,2,3
2231882,4,1,2,2
2231896,4,1,2,2
2231909,3,1,2,3
2232226,3,1,2,1
2232255,4,1,3,1
2232299,4,1,3,3
2232552,4,1,2,2
2232980,4,1,2,1
2233001,4,1,2,3
2233552,4,1,1,2
2233759,2,1,2,3
2233885,4,1,2,3
2234951,3,1,3,2
2235378,4,1,2,2
2236433,3,1,2,3
2236640,4,1,2,1
2236888,4,1,2,2
2237013,4,1,1,1
2237801,4,1,2,3
2238427,4,0,3,3
2238465,1,0,3,0
2238483,4,1,2,3
2239654,2,1,2,1
2239941,4,1,2,3
2240178,4,1,2,3
2240406,2,1,2,2
2240516,4,1,2,2
2240566,4,1,2,3
2240849,4,1,2,2
2240934,4,1,2,2
2240936,4,1,2,2
2241542,4,1,2,1
2241805,4,1,2,1
2242954,4,1,2,2
2243968,3,1,2,1
2244080,3,1,2,3
2244271,4,1,2,3
2244488,4,1,3,3
2244550,4,1,3,0
2245091,2,1,1,3
2245138,3,0,3,3
2246004,1,0,3,0
2246169,4,0,3,3
2246675,3,1,2,3
2247345,4,1,2,3
2247366,4,1,3,3
2247913,3,1,2,1
2248232,4,1,2,3
2248438,4,1,2,1
2248473,4,1,1,1
2248574,4,1,3,3
2248580,3,1,3,3
2249442,4,1,2,1
2250014,3,0,3,3
2250495,4,1,2,3
2250593,4,1,2,1
2250599,4,1,2,2
2251093,4,1,2,3
2251197,2,0,3,3
2251241,3,1,2,1
2251547,4,1,2,3
2251761,3,1,2,3
2252075,4,1,2,1
2252158,3,1,3,1
2252485,4,1,2,1
2252917,4,0,3,1
2253153,4,1,2,1
2253332,4,1,2,1
2253441,3,1,1,2
2253567,4,1,2,2
2254219,3,1,2,2
2254327,2,1,2,3
2255035,3,0,3,3
2255064,3,0,3,2
2255408,4,0,3,1
2256004,4,1,2,1
2256605,4,1,1,2
2257031,4,1,2,2
2257033,4,1,2,2
2257129,3,1,2,3
2257265,2,1,2,1
2257381,4,1,1,2
2257901,3,1,2,1
2257904,4,1,2,2
2257905,4,1,2,1
2257906,4,1,2,1
2258068,4,1,2,2
2258163,4,1,2,1
2258248,4,1,2,3
2258328,4,1,2,3
2258957,4,0,3,1
2258958,4,1,2,1
2259483,2,1,2,3
2259508,3,1,3,3
2259556,4,1,3,2
2259586,4,1,2,2
2259786,2,0,2,1
2261350,3,1,2,2
2261353,3,1,1,1
2261598,2,1,2,1
2261929,3,1,2,2
2262428,3,1,2,1
2262464,4,1,2,3
2262957,3,1,2,3
2263106,3,1,2,1
2263331,3,1,2,3
2263670,4,1,1,3
2263826,4,1,2,3
2264538,4,1,2,1
2264592,4,1,1,3
2264815,4,1,2,3
2265148,3,0,0,3
2265188,4,1,1,3
2265452,4,1,1,2
2265771,4,1,2,1
2266198,4,1,2,2
2266555,4,1,2,1
2266574,4,1,2,1
2266575,4,1,2,2
2266691,4,1,2,1
2266891,4,1,3,2
2267111,3,1,2,2
2267114,4,1,2,1
2267116,4,1,2,1
2267118,4,1,2,1
2267120,4,1,2,1
2267121,4,1,2,1
2267434,4,1,2,2
2267673,3,1,2,3
2267777,3,1,2,3
2267780,4,1,2,3
2267781,4,1,2,2
2268063,4,0,0,2
2268776,3,1,2,3
2269366,3,1,2,2
2269410,3,1,3,1
2269426,3,1,3,2
2269444,4,1,2,1
2270749,3,1,0,3
2271178,2,1,2,1
2271822,4,1,2,3
2271870,4,1,2,1
2272308,4,1,2,2
2272532,4,1,2,2
2273044,4,1,2,2
2273048,4,1,2,2
2273174,4,1,2,2
2274575,4,1,2,3
2274590,4,1,2,2
2274790,4,1,2,3
2274852,4,1,1,3
2274949,4,1,1,2
2275139,4,1,2,3
2275181,4,1,0,3
2275543,4,1,3,2
2275635,3,1,2,3
2275709,4,1,1,2
2276353,3,1,2,2
2276841,4,1,2,2
2276914,3,1,2,1
2277269,4,0,0,2
2277334,4,1,2,3
2277505,4,1,2,1
2277506,4,1,2,1
2278340,2,1,2,1
2278576,3,1,3,1
2278585,4,1,3,1
2279852,4,1,2,3
2280097,3,1,2,2
2280098,4,1,2,2
2280101,4,1,3,1
2280125,3,1,2,3
2280126,4,1,2,1
2280376,4,1,2,1
2280997,4,1,2,3
2281105,4,1,3,2
2281160,4,1,2,1
2281612,4,1,2,1
2282360,4,1,2,3
2285138,3,1,1,1
2285139,3,1,1,2
2285647,4,1,2,2
2285997,4,1,2,1
2286681,4,1,2,3
2287637,4,1,2,2
2288084,4,1,2,1
2288257,4,1,2,2
2288625,3,1,2,3
2288828,3,1,2,3
2288908,2,1,2,1
2288969,2,1,2,1
2289039,4,1,2,3
2289215,4,1,1,1
2289279,3,1,1,3
2289300,4,1,2,1
2290129,4,1,2,2
2290136,4,1,2,2
2290316,4,0,3,3
2290489,4,1,2,3
2290562,4,0,3,1
2290793,4,1,2,3
2291903,4,1,3,2
2291994,2,1,2,1
2292109,4,1,1,1
2292470,4,1,2,1
2292773,4,1,2,2
2292920,4,1,2,2
2293200,4,1,2,2
2293416,2,1,2,3
2293483,3,0,3,1
2293500,2,1,2,3
2293587,2,1,2,3
2293915,4,1,2,1
2294497,4,1,2,3
2294518,3,1,2,3
2294990,4,1,2,2
2295106,4,1,3,1
2295575,3,1,2,3
2296145,4,0,0,1
2296438,4,1,2,1
2296667,4,1,2,3
2296892,3,0,3,3
2296987,4,1,3,1
2297049,4,1,2,3
2297404,4,1,2,3
2297836,4,1,2,3
2298189,4,1,2,1
2298460,3,1,2,1
2298603,4,1,2,1
2298717,3,1,1,2
2298804,4,1,2,2
2299047,4,1,2,2
2299492,4,1,2,3
2299646,4,1,1,2
2299999,4,1,2,1
2300104,3,1,2,1
2300162,3,1,2,1
2300333,4,1,2,3
2300351,4,1,1,3
2300354,4,1,2,3
2300450,4,1,2,2
2301689,4,1,2,0
2301991,2,1,1,1
2302051,4,1,1,2
2302526,4,1,2,3
2302661,4,0,0,2
2303621,4,1,2,1
2303953,4,1,2,1
2304264,4,1,2,3
2304330,3,1,2,2
2305025,4,1,2,1
2305197,4,1,2,1
2305466,4,1,2,2
2305587,4,1,2,3
2305931,3,1,2,1
2305974,4,1,0,2
2305976,4,1,2,3
2306194,4,1,2,2
2306197,4,1,2,3
2306201,4,1,2,2
2307015,4,1,3,1
2307071,2,1,2,1
2307228,3,1,2,3
2307246,3,1,2,3
2307247,3,1,2,2
2307248,4,1,2,1
2307289,4,1,2,2
2307534,4,1,2,1
2307985,3,1,2,3
2308229,2,1,2,3
2308305,4,0,0,2
2308476,3,1,3,2
2308720,4,1,2,3
2308725,4,1,1,3
2308730,4,1,2,3
2308758,3,1,1,3
2308889,4,1,3,1
2308916,4,1,2,1
2309076,4,1,1,3
2309334,3,1,1,3
2309427,4,1,2,2
2309617,2,1,2,1
2310074,4,1,2,2
2310119,3,1,2,3
2310159,4,1,1,3
2310222,4,0,0,1
2310236,4,1,2,3
2310265,4,0,0,2
2310722,4,1,1,2
2310724,3,1,2,2
2310851,4,0,3,2
2310980,4,1,2,3
2311011,3,1,2,2
2311879,4,1,2,3
2312022,4,1,2,3
2312345,4,1,2,3
2312692,3,1,2,1
2312819,3,1,2,2
2312852,4,1,2,3
2312897,4,1,2,3
