movie2actor_id,movie_id,actor_id,cast_num
7335,1728742,2347424,1
7336,1728802,375938,1
7337,1728802,510683,1
7338,1728802,1034301,1
7339,1728802,1367203,1
7340,1728802,1863955,1
7341,1728802,2491408,1
7342,1728889,225638,1
7343,1728889,242576,1
7344,1728889,1687712,1
7345,1728889,2506205,1
7346,1728889,2533289,1
7347,1728948,297668,1
7348,1728948,1115255,1
7349,1728948,1295496,1
7350,1728948,1521866,1
7351,1728948,1833765,1
7352,1729005,1647147,1
7353,1729005,1859989,1
7354,1729005,2278246,1
7355,1729005,2314245,1
7356,1729005,2505187,1
7357,1729026,187580,1
7358,1729026,244663,1
7359,1729026,908642,1
7360,1729026,1194911,1
7361,1729026,2703772,1
7362,1729240,676132,1
7363,1729240,813591,1
7364,1729240,1380630,1
7365,1729240,2218835,1
7366,1729240,2561856,1
7367,1729260,358452,1
7368,1729260,578243,1
7369,1729260,767386,1
7370,1729260,937131,1
7371,1729260,2062916,1
7372,1729569,52157,1
7373,1729569,312982,1
7374,1729569,344966,1
7375,1729569,391199,1
7376,1729569,1832113,1
7377,1729818,534588,1
7378,1729818,719132,1
7379,1729818,1058832,1
7380,1729818,2593199,1
7381,1729818,2708215,1
7382,1730566,113418,1
7383,1730566,517560,1
7384,1730566,1085395,1
7385,1730566,2227812,1
7386,1730566,2320299,1
7387,1730640,35963,1
7388,1730640,284768,1
7389,1730640,487025,1
7390,1730640,2056378,1
7391,1730640,2285432,1
7392,1730836,856834,1
7393,1730975,31015,1
7394,1730975,1341667,1
7395,1730975,1468675,1
7396,1730975,2205932,1
7397,1730975,2214230,1
7398,1731412,800682,1
7399,1731412,1192289,1
7400,1731412,1732331,1
7401,1731412,2105707,1
7402,1731412,2107121,1
7403,1731505,1056906,1
7404,1731505,1515123,1
7405,1731505,1713483,1
7406,1731505,1971865,1
7407,1731505,2392847,1
7408,1731582,425930,1
7409,1731582,468624,1
7410,1731582,479599,1
7411,1731582,2420974,1
7412,1731582,2617461,1
7413,1732344,1793030,1
7414,1732344,2003935,1
7415,1732344,2673991,1
7416,1732344,2675711,1
7417,1732344,2693391,1
7418,1732496,31015,1
7419,1732496,75288,1
7420,1732496,578243,1
7421,1732496,1822949,1
7422,1732496,1960513,1
7423,1732658,518140,1
7424,1732658,1197319,1
7425,1732658,1286703,1
7426,1732658,1732331,1
7427,1732658,1993631,1
7428,1732858,85549,1
7429,1732858,159576,1
7430,1732858,403475,1
7431,1732858,2474326,1
7432,1732858,2534719,1
7433,1732858,2548849,1
7434,1733479,184084,1
7435,1733479,438256,1
7436,1733479,513412,1
7437,1733479,1450603,1
7438,1733566,79487,1
7439,1733566,643265,1
7440,1733566,651895,1
7441,1733566,1222398,1
7442,1733566,1473319,1
7443,1734162,85071,1
7444,1734162,136328,1
7445,1734162,1826777,1
7446,1734162,2054754,1
7447,1734162,2096380,1
7448,1734321,326820,1
7449,1734321,744549,1
7450,1734321,968161,1
7451,1734321,1038119,1
7452,1734321,1318781,1
7453,1734369,265476,1
7454,1734369,273409,1
7455,1734369,1112710,1
7456,1734369,2631448,1
7457,1734803,357085,1
7458,1734803,589450,1
7459,1734803,1205545,1
7460,1734803,1399212,1
7461,1734803,2240655,1
7462,1736211,190957,1
7463,1736211,593435,1
7464,1736211,1339373,1
7465,1736211,1960871,1
7466,1736211,1972272,1
7467,1736268,12127,1
7468,1736268,1219697,1
7469,1736268,1583727,1
7470,1736268,1717403,1
7471,1736268,2665518,1
7472,1736362,236788,1
7473,1736362,920045,1
7474,1736362,940284,1
7475,1736362,1041738,1
7476,1736362,2534936,1
7477,1736592,3661,1
7478,1736592,233890,1
7479,1736592,569801,1
7480,1736592,613855,1
7481,1736592,1971132,1
7482,1736794,193786,1
7483,1736794,267400,1
7484,1736794,315426,1
7485,1736794,535296,1
7486,1736794,1042795,1
7487,1736794,1975878,1
7488,1737340,249369,1
7489,1737340,599351,1
7490,1737340,707954,1
7491,1737340,1012035,1
7492,1737340,2257537,1
7493,1737713,987929,1
7494,1737713,1440890,1
7495,1737713,1765250,1
7496,1737713,1916966,1
7497,1737713,1991415,1
7498,1737766,568417,1
7499,1737766,1093544,1
7500,1737766,2020043,1
7501,1737766,2049000,1
7502,1737766,2367936,1
7503,1738481,589166,1
7504,1738481,831106,1
7505,1738481,1148194,1
7506,1738481,1622041,1
7507,1738481,2166539,1
7513,1740732,195596,1
7514,1740732,196762,1
7515,1740732,455511,1
7516,1740732,1870912,1
7517,1740732,2174531,1
7518,1740752,91423,1
7519,1740752,368102,1
7520,1740752,1510459,1
7521,1740752,1686281,1
7522,1740752,2379230,1
7523,1740811,218405,1
7524,1740811,781023,1
7525,1740811,1526347,1
7526,1740811,1698619,1
7527,1740811,2745657,1
7528,1741487,119468,1
7529,1741487,284876,1
7530,1741487,565448,1
7531,1741487,929223,1
7532,1741487,2283910,1
7533,1741682,367842,1
7534,1741682,825608,1
7535,1741682,1689833,1
7536,1741682,2345388,1
7537,1741682,2599801,1
7538,1742509,883267,1
7539,1742509,1247586,1
7540,1742509,2348144,1
7541,1742509,2499616,1
7542,1742509,2548849,1
7543,1743028,1060735,1
7544,1743028,1069273,1
7545,1743028,1223569,1
7546,1743028,1719556,1
7547,1743028,2639061,1
7548,1743689,441214,1
7549,1743689,576764,1
7550,1743689,1074920,1
7551,1743689,2145754,1
7552,1743689,2463599,1
7553,1743852,115778,1
7554,1743852,705384,1
7555,1743852,937352,1
7556,1743852,2332954,1
7557,1743852,2627340,1
7558,1744178,597995,1
7559,1744178,705384,1
7560,1744178,1245818,1
7561,1744178,1891677,1
7562,1744178,2383164,1
7563,1744391,293150,1
7564,1744391,1487953,1
7565,1744391,1612216,1
7566,1744391,1883548,1
7567,1744391,2533561,1
7568,1744809,1123094,1
7569,1744809,1669879,1
7570,1744809,1748676,1
7571,1744809,2167490,1
7572,1744809,2519448,1
7573,1744811,950215,1
7574,1744811,1123094,1
7575,1744811,1669879,1
7576,1744811,1748676,1
7577,1744811,2100488,1
7583,1745406,562475,1
7584,1745406,888111,1
7585,1745406,2037175,1
7586,1745406,2535349,1
7587,1745406,2618477,1
7588,1745530,513901,1
7589,1745530,716509,1
7590,1745530,1106499,1
7591,1745530,2037812,1
7592,1745530,2414474,1
7593,1746382,375938,1
7594,1746382,666373,1
7595,1746382,1715865,1
7596,1746382,2212435,1
7597,1746382,2404895,1
7598,1746829,133413,1
7599,1746829,146395,1
7600,1746829,605289,1
7601,1746829,1862334,1
7602,1746829,2090018,1
7603,1747382,261676,1
7604,1747382,624220,1
7605,1747382,895374,1
7606,1747382,1655686,1
7607,1747382,2687809,1
7608,1747494,883774,1
7609,1747494,1328365,1
7610,1747494,1847673,1
7611,1747494,1893660,1
7612,1747494,1990060,1
7613,1747545,472245,1
7614,1747545,652180,1
7615,1747545,1324788,1
7616,1747545,1804452,1
7617,1747545,2698027,1
7618,1747649,78751,1
7619,1747649,1212002,1
7620,1747649,1527628,1
7621,1747649,1858157,1
7622,1747649,2341523,1
7623,1747899,278511,1
7624,1747899,963282,1
7625,1747899,1747230,1
7626,1747899,1761989,1
7627,1747899,2094209,1
7628,1748196,986597,1
7629,1748196,1688522,1
7630,1748196,1914840,1
7631,1748196,2052379,1
7632,1748196,2321914,1
7633,1748219,336294,1
7634,1748219,1358595,1
7635,1748219,1964613,1
7636,1748219,2610306,1
7637,1748219,2629131,1
7638,1748315,184189,1
7639,1748315,840595,1
7640,1748315,2142451,1
7641,1748315,2209079,1
7642,1748315,2513435,1
7643,1748317,163310,1
7644,1748317,832819,1
7645,1748317,1399278,1
7646,1748317,1738331,1
7647,1748317,2066539,1
7648,1748754,388613,1
7649,1748754,937131,1
7650,1748754,969629,1
7651,1748754,1914340,1
7652,1748754,2664171,1
7653,1748996,486770,1
7654,1748996,803463,1
7655,1748996,1015369,1
7656,1748996,1034983,1
7657,1748996,2738401,1
7658,1749026,1340580,1
7659,1749026,1391278,1
7660,1749026,2048394,1
7661,1749026,2058084,1
7662,1749026,2274898,1
7663,1749222,481403,1
7664,1749222,1129112,1
7665,1749222,2180688,1
7666,1749222,2548634,1
7667,1749222,2564152,1
7668,1749247,611770,1
7669,1749247,643265,1
7670,1749247,1766146,1
7671,1749247,2228410,1
7672,1749247,2619265,1
7673,1749438,1698166,1
7674,1749438,1891634,1
7675,1749683,356236,1
7676,1749683,422593,1
7677,1749683,591444,1
7678,1749683,1749843,1
7679,1749683,2215848,1
7680,1749731,517775,1
7681,1749731,578241,1
7682,1749731,937131,1
7683,1749731,1721109,1
7684,1749731,2646608,1
7685,1749735,517775,1
7686,1749735,937131,1
7687,1749735,1721109,1
7688,1749735,2579126,1
7689,1749735,2646608,1
7690,1749737,517775,1
7691,1749737,937131,1
7692,1749737,1721109,1
7693,1749737,2609571,1
7694,1749737,2646608,1
7695,1749806,85921,1
7696,1749806,418459,1
7697,1749806,654834,1
7698,1749806,1170557,1
7699,1749806,1707989,1
7700,1749806,1716081,1
7701,1749806,2270724,1
7702,1749891,87972,1
7703,1749891,375938,1
7704,1749891,1376815,1
7705,1749891,1542585,1
7706,1749891,2272920,1
7707,1750364,800931,1
7708,1750364,897228,1
7709,1750364,965003,1
7710,1750364,1489150,1
7711,1750364,1557337,1
7712,1750364,1740080,1
7713,1750364,1871320,1
7714,1750424,112853,1
7715,1750424,500347,1
7716,1750424,886297,1
7717,1750424,1826554,1
7718,1750424,1904980,1
7719,1750510,1377429,1
7720,1750510,1829493,1
7721,1750510,2306533,1
7722,1750510,2333798,1
7723,1750510,2616950,1
7724,1750660,57565,1
7725,1750660,229129,1
7726,1750660,809720,1
7727,1750660,1579179,1
7728,1750660,1891383,1
7729,1750728,543377,1
7730,1750728,1014505,1
7731,1750728,1214741,1
7732,1750728,1260076,1
7733,1750728,2140779,1
7734,1750816,1074452,1
7735,1750816,1169375,1
7736,1750816,1269016,1
7737,1750816,1483789,1
7738,1751059,788716,1
7739,1751059,1444642,1
7740,1751059,1866413,1
7741,1751059,2372994,1
7742,1751059,2538128,1
7743,1751071,143497,1
7744,1751071,1172325,1
7745,1751071,1450603,1
7746,1751071,1657974,1
7747,1751071,2601214,1
7748,1751872,518140,1
7749,1751872,724930,1
7750,1751872,1104758,1
7751,1751872,1216493,1
7752,1751872,2022075,1
7753,1753266,79487,1
7754,1753266,342571,1
7755,1753266,708757,1
7756,1753266,2053259,1
7757,1753400,363673,1
7758,1753400,578388,1
7759,1753400,1302952,1
7760,1753400,1687517,1
7761,1753400,2466419,1
7762,1753578,31015,1
7763,1753578,1089392,1
7764,1753578,1096244,1
7765,1753578,1773019,1
7766,1753578,2261610,1
7767,1753695,244951,1
7768,1753695,885794,1
7769,1753695,1078920,1
7770,1753695,1288679,1
7771,1753695,2155658,1
7772,1753837,12663,1
7773,1753837,1353329,1
7774,1753837,1386783,1
7775,1753837,1508000,1
7776,1753837,1854427,1
7777,1753837,2324245,1
7778,1753860,747654,1
7779,1753860,2153592,1
7780,1753860,2242304,1
7781,1753860,2508585,1
7782,1753860,2630751,1
7783,1754799,4333,1
7784,1754799,46453,1
7785,1754799,88319,1
7786,1754799,1785227,1
7787,1754799,1809100,1
7788,1754884,896247,1
7789,1754884,990956,1
7790,1754884,1171528,1
7791,1754884,2053264,1
7792,1754884,2439002,1
7793,1755112,449891,1
7794,1755112,1115525,1
7795,1755112,1148047,1
7796,1755112,1844864,1
7797,1755112,2599801,1
7798,1755524,179142,1
7799,1755524,444935,1
7800,1755524,1310815,1
7801,1755524,2053264,1
7802,1755524,2401572,1
7803,1755813,333730,1
7804,1755813,666441,1
7805,1755813,1199122,1
7806,1755813,1342033,1
7807,1755813,1523879,1
7808,1756051,483316,1
7809,1756051,1100479,1
7810,1756051,2477270,1
7811,1756051,2505981,1
7812,1756051,2711775,1
7813,1756391,133095,1
7814,1756391,863492,1
7815,1756391,973000,1
7816,1756391,1170282,1
7817,1756391,1844383,1
7818,1756768,60418,1
7819,1756768,421146,1
7820,1756768,440221,1
7821,1756768,2616134,1
7822,1756768,2659355,1
7823,1756902,177386,1
7824,1756902,385013,1
7825,1756902,1721853,1
7826,1756902,1735628,1
7827,1756902,2054987,1
7828,1756980,452730,1
7829,1756980,949554,1
7830,1756980,2137010,1
7831,1756980,2272920,1
7832,1756980,2315416,1
7833,1757342,298577,1
7834,1757342,1168199,1
7835,1757342,1426359,1
7836,1757342,2582552,1
7837,1757342,2648339,1
7838,1757347,690204,1
7839,1757347,807904,1
7840,1757347,1148194,1
7841,1757347,1737204,1
7842,1757347,1831057,1
7843,1757367,247831,1
7844,1757367,777781,1
7845,1757367,825608,1
7846,1757367,1168199,1
7847,1757367,2222466,1
7848,1757378,396895,1
7849,1757378,594365,1
7850,1757378,807904,1
7851,1757378,1672251,1
7852,1757378,2461583,1
7853,1757423,159576,1
7854,1757423,313792,1
7855,1757423,807235,1
7856,1757423,1653847,1
7857,1757423,1984526,1
7863,1757485,621816,1
7864,1757485,747038,1
7865,1757485,913798,1
7866,1757485,1245829,1
7867,1757485,2359371,1
7868,1757698,18562,1
7869,1757698,75593,1
7870,1757698,359056,1
7871,1757698,1032483,1
7872,1757698,2660602,1
7873,1757893,299677,1
7874,1757893,1230848,1
7875,1757893,1603283,1
7876,1757893,1702037,1
7877,1757893,2209416,1
7878,1758003,497473,1
7879,1758003,751398,1
7880,1758003,1031617,1
7881,1758003,2420017,1
7882,1758003,2422120,1
7883,1758767,39666,1
7884,1758767,72813,1
7885,1758767,342667,1
7886,1758767,2066539,1
7887,1758767,2315394,1
7888,1758856,69267,1
7889,1758856,969629,1
7890,1758856,1072454,1
7891,1758856,1322917,1
7892,1758856,1753189,1
7893,1758856,2497939,1
7894,1759189,161108,1
7895,1759189,946836,1
7896,1759189,1101871,1
7897,1759189,2195572,1
7898,1759189,2291246,1
7899,1759448,1776596,1
7900,1759448,2007229,1
7901,1759448,2020286,1
7902,1759448,2609846,1
7903,1759448,2664171,1
7904,1759573,405486,1
7905,1759573,458789,1
7906,1759573,725303,1
7907,1759573,2088564,1
7908,1759573,2155658,1
7909,1759654,589756,1
7910,1759654,758238,1
7911,1759654,1238644,1
7912,1759654,1279785,1
7913,1759654,1814974,1
7914,1759685,522580,1
7915,1759685,1004086,1
7916,1759685,1409062,1
7917,1759685,1676562,1
7918,1759685,2627639,1
7919,1759851,128897,1
7920,1759851,1185474,1
7921,1759851,1524302,1
7922,1759851,1703968,1
7923,1759851,2421405,1
7924,1759983,782978,1
7925,1759983,1509280,1
7926,1759983,1717403,1
7927,1759983,2266720,1
7928,1759983,2378921,1
7929,1760306,195235,1
7930,1760306,1478948,1
7931,1760306,1561865,1
7932,1760306,1777947,1
7933,1760306,2333798,1
7934,1760386,463627,1
7935,1760386,747784,1
7936,1760386,1032483,1
7937,1760386,1594357,1
7938,1760386,2258961,1
7939,1760449,230986,1
7940,1760449,1038917,1
7941,1760449,1170569,1
7942,1760449,2100550,1
7943,1760449,2699179,1
7944,1760586,967647,1
7945,1760586,1023071,1
7946,1760586,1223575,1
7947,1760586,1597569,1
7948,1760586,2091412,1
7949,1760752,87674,1
7950,1760752,1199004,1
7951,1760752,1511461,1
7952,1760752,1972212,1
7953,1760752,2344653,1
7954,1760876,203628,1
7955,1760876,661923,1
7956,1760876,1286013,1
7957,1760876,1986108,1
7958,1760876,2017126,1
7959,1760927,534318,1
7960,1760927,1085395,1
7961,1760927,1137990,1
7962,1760927,2617941,1
7963,1760927,2708074,1
7964,1760978,306154,1
7965,1760978,1439460,1
7966,1760978,1656615,1
7967,1760978,1909935,1
7968,1760978,2370663,1
7969,1762161,244663,1
7970,1762161,770225,1
7971,1762161,1715865,1
7972,1762161,2167006,1
7973,1762161,2192942,1
7974,1762174,122073,1
7975,1762174,345590,1
7976,1762174,1692694,1
7977,1762174,1993631,1
7978,1762174,2256196,1
7979,1762229,421145,1
7980,1762229,439758,1
7981,1762229,1436518,1
7982,1762229,1681095,1
7983,1762229,2308057,1
7984,1762644,67187,1
7985,1762644,1036516,1
7986,1762644,1219697,1
7987,1762644,1421013,1
7988,1762644,2738641,1
7989,1762654,854850,1
7990,1762654,912114,1
7991,1762654,1523235,1
7992,1762654,2087463,1
7993,1762654,2416987,1
7994,1762853,299399,1
7995,1762853,1247586,1
7996,1762853,1497711,1
7997,1762853,1987422,1
7998,1762853,2437192,1
7999,1763019,410462,1
8000,1763019,768957,1
8001,1763019,1132705,1
8002,1763019,2147451,1
8003,1763019,2703590,1
8004,1763083,578243,1
8005,1763083,2022075,1
8006,1763083,2407568,1
8007,1763083,2506452,1
8008,1763083,2722621,1
8009,1763465,178977,1
8010,1763465,609805,1
8011,1763465,662230,1
8012,1763465,682881,1
8013,1763465,2126778,1
8014,1763653,471322,1
8015,1763653,519903,1
8016,1763653,1327806,1
8017,1763653,2130479,1
8018,1763653,2167010,1
8019,1763877,187270,1
8020,1763877,502668,1
8021,1763877,1833673,1
8022,1763877,2076159,1
8023,1763877,2591709,1
8024,1763883,233395,1
8025,1763883,734974,1
8026,1763883,1514724,1
8027,1763883,1842301,1
8028,1763883,2058953,1
8029,1763910,392656,1
8030,1763910,1257539,1
8031,1763910,1288577,1
8032,1763910,2333798,1
8033,1763910,2379230,1
8034,1763974,325946,1
8035,1763974,747996,1
8036,1763974,896254,1
8037,1763974,1194491,1
8038,1763974,1689199,1
8039,1764861,376923,1
8040,1764861,1177218,1
8041,1764861,1400827,1
8042,1764861,1576327,1
8043,1764861,2407568,1
8044,1765082,195235,1
8045,1765082,1042147,1
8046,1765082,1154521,1
8047,1765082,1726703,1
8048,1765082,2724433,1
8049,1765108,227858,1
8050,1765108,402083,1
8051,1765108,503510,1
8052,1765108,1705061,1
8053,1765108,1720224,1
8054,1765164,186855,1
8055,1765164,692290,1
8056,1765164,920045,1
8057,1765164,2421315,1
8058,1765164,2474544,1
8059,1765347,1031515,1
8060,1765347,1324040,1
8061,1765347,1355221,1
8062,1765347,1467867,1
8063,1765347,2082459,1
8064,1765652,130516,1
8065,1765652,666373,1
8066,1765652,975722,1
8067,1765652,1856255,1
8068,1765652,2722706,1
8069,1765787,303106,1
8070,1765787,586826,1
8071,1765787,681325,1
8072,1765787,1096687,1
8073,1765787,1414853,1
8074,1765787,1561865,1
8075,1765787,1948596,1
8076,1765787,2010123,1
8077,1765787,2138184,1
8078,1765787,2638841,1
8079,1765789,223312,1
8080,1765789,874023,1
8081,1765789,1036038,1
8082,1765789,1082062,1
8083,1765789,2071313,1
8084,1765811,345590,1
8085,1765811,1478559,1
8086,1765811,1522002,1
8087,1765811,1524302,1
8088,1765811,1968452,1
8089,1765827,1952573,1
8090,1765827,1955095,1
8091,1765827,1986302,1
8092,1765827,2014224,1
8093,1765827,2306213,1
8094,1766407,306874,1
8095,1766407,1117860,1
8096,1766407,1188327,1
8097,1766407,1571302,1
8098,1766407,1603282,1
8099,1766427,479908,1
8100,1766427,1176138,1
8101,1766427,1211710,1
8102,1766427,1458914,1
8103,1766427,2575546,1
8109,1766849,602154,1
8110,1766849,842594,1
8111,1766849,1807067,1
8112,1766849,2344351,1
8113,1767110,121313,1
8114,1767110,154912,1
8115,1767110,426890,1
8116,1767110,1041321,1
8117,1767110,1363655,1
8118,1767151,179706,1
8119,1767151,228044,1
8120,1767151,1409259,1
8121,1767151,1681095,1
8122,1767151,2045169,1
8123,1767537,649052,1
8124,1767537,869185,1
8125,1767537,1441260,1
8126,1767537,1780279,1
8127,1767537,2221064,1
8128,1767537,2689360,1
8129,1768389,1138847,1
8130,1768389,1257539,1
8131,1768389,1715865,1
8132,1768389,1971132,1
8133,1768389,2702087,1
8134,1768698,643265,1
8135,1768698,666373,1
8136,1768698,940284,1
8137,1768698,1375918,1
8138,1768698,2456418,1
8139,1769145,61243,1
8140,1769145,1097072,1
8141,1769145,1558297,1
8142,1769145,2205932,1
8143,1769145,2462617,1
8144,1769408,1398592,1
8145,1769408,1507084,1
8146,1769408,1507085,1
8147,1769408,1523356,1
8148,1769408,1776596,1
8154,1769766,566186,1
8155,1769766,711812,1
8156,1769766,897228,1
8157,1769766,1683637,1
8158,1769766,2292158,1
8159,1769840,50216,1
8160,1769840,156349,1
8161,1769840,1445294,1
8162,1769840,1611922,1
8163,1769840,1772738,1
8164,1770285,432631,1
8165,1770285,703709,1
8166,1770285,1376815,1
8167,1770285,1729823,1
8168,1770285,1914340,1
8169,1770807,72813,1
8170,1770807,911747,1
8171,1770807,1329982,1
8172,1770807,2066539,1
8173,1770807,2169142,1
8174,1771528,1033898,1
8175,1771528,1107643,1
8176,1771528,1398592,1
8177,1771528,1705091,1
8178,1771528,2722075,1
8179,1771672,341878,1
8180,1771672,514045,1
8181,1771672,1891435,1
8182,1771672,2274344,1
8183,1771672,2350019,1
8184,1771673,65571,1
8185,1771673,544851,1
8186,1771673,664232,1
8187,1771673,1368276,1
8188,1771673,2303194,1
8189,1772092,68635,1
8190,1772092,1698571,1
8191,1772092,2005370,1
8192,1772092,2368003,1
8193,1772092,2652784,1
8199,1772500,247136,1
8200,1772500,431592,1
8201,1772500,567987,1
8202,1772500,1590765,1
8203,1772500,2135168,1
8204,1772651,99974,1
8205,1772651,227265,1
8206,1772651,649029,1
8207,1772651,1082522,1
8208,1772651,2738029,1
8209,1772934,476903,1
8210,1772934,1078616,1
8211,1772934,1188207,1
8212,1772934,1616607,1
8213,1772934,2001112,1
8214,1773358,91965,1
8215,1773358,330809,1
8216,1773358,599552,1
8217,1773358,2561856,1
8218,1773358,2565398,1
8219,1773944,113418,1
8220,1773944,250300,1
8221,1773944,342410,1
8222,1773944,1576327,1
8223,1773944,1587713,1
8224,1774349,254628,1
8225,1774349,811619,1
8226,1774349,1045400,1
8227,1774349,1546079,1
8228,1774349,1603242,1
8229,1775245,218930,1
8230,1775245,479908,1
8231,1775245,1014361,1
8232,1775245,1501317,1
8233,1775245,2016666,1
8234,1775747,85120,1
8235,1775747,774692,1
8236,1775747,1625541,1
8237,1775747,2256355,1
8238,1775747,2469246,1
8239,1775854,231265,1
8240,1775854,943042,1
8241,1775854,1217938,1
8242,1775854,1788656,1
8243,1775854,2429388,1
8244,1776052,418459,1
8245,1776052,860865,1
8246,1776052,940436,1
8247,1776052,1490760,1
8248,1776052,2729933,1
8249,1776063,511760,1
8250,1776063,660422,1
8251,1776063,1181382,1
8252,1776063,1676554,1
8253,1776063,2738401,1
8254,1776173,163770,1
8255,1776173,228044,1
8256,1776173,2128820,1
8257,1776173,2193009,1
8258,1776173,2378921,1
8259,1776338,167048,1
8260,1776338,482942,1
8261,1776338,1309672,1
8262,1776338,1811325,1
8263,1776338,2009639,1
8264,1776407,509202,1
8265,1776407,522607,1
8266,1776407,1672251,1
8267,1776407,2582552,1
8268,1776407,2601214,1
8269,1776556,850865,1
8270,1776556,934345,1
8271,1776556,1247982,1
8272,1776556,1709578,1
8273,1776556,2203154,1
8274,1776732,1442595,1
8275,1776732,1489469,1
8276,1776732,1831057,1
8277,1776732,1849428,1
8278,1776732,1939726,1
8279,1776893,301286,1
8280,1776893,357403,1
8281,1776893,890254,1
8282,1776893,1717403,1
8283,1776893,1831057,1
8284,1777297,527853,1
8285,1777297,1288577,1
8286,1777297,1317739,1
8287,1777297,1749828,1
8288,1777297,2616950,1
8289,1777374,602154,1
8290,1777374,1450749,1
8291,1777374,1462683,1
8292,1777374,1510805,1
8293,1777374,2270724,1
8294,1777932,717178,1
8295,1777932,1749843,1
8296,1777932,1750958,1
8297,1777932,2149129,1
8298,1778025,61065,1
8299,1778025,636285,1
8300,1778025,818488,1
8301,1778025,1863083,1
8302,1778025,2332754,1
8303,1778258,564316,1
8304,1778258,667623,1
8305,1778258,1676554,1
8306,1778258,1716061,1
8307,1778258,2344351,1
8308,1778411,228044,1
8309,1778411,418459,1
8310,1778411,1148194,1
8311,1778411,1972405,1
8312,1778411,2293262,1
8313,1778413,353555,1
8314,1778413,377306,1
8315,1778413,783132,1
8316,1778413,824248,1
8317,1778413,2347205,1
8318,1778514,60051,1
8319,1778514,227370,1
8320,1778514,458395,1
8321,1778514,636129,1
8322,1778514,2580207,1
8323,1778536,245177,1
8324,1778536,487615,1
8325,1778536,516841,1
8326,1778536,964199,1
8327,1778536,1277312,1
8328,1778697,218309,1
8329,1778697,566876,1
8330,1778697,1632339,1
8331,1778697,1702037,1
8332,1778697,1814959,1
8333,1778699,135151,1
8334,1778699,566876,1
8335,1778699,703709,1
8336,1778699,1101552,1
8337,1778699,1994280,1
8338,1779176,190957,1
8339,1779176,190992,1
8340,1779176,777781,1
8341,1779176,1702037,1
8342,1779176,1792946,1
8343,1779201,256833,1
8344,1779201,672481,1
8345,1779201,1853658,1
8346,1779201,2363728,1
8347,1779201,2497237,1
8348,1779349,1157169,1
8349,1779349,1170623,1
8350,1779349,1676380,1
8351,1779349,2344287,1
8352,1779349,2727548,1
8353,1779361,118562,1
8354,1779361,122200,1
8355,1779361,809720,1
8356,1779361,853806,1
8357,1779361,1279973,1
8358,1779474,1274136,1
8359,1779474,1723938,1
8360,1779474,1855834,1
8361,1779474,2258961,1
8362,1779474,2699419,1
8368,1779735,168337,1
8369,1779735,777781,1
8370,1779735,2258108,1
8371,1779735,2289607,1
8372,1779735,2595124,1
8373,1779757,270861,1
8374,1779757,605581,1
8375,1779757,897228,1
8376,1779757,1720224,1
8377,1779757,2444442,1
8378,1779835,705883,1
8379,1779835,968974,1
8380,1779835,1988918,1
8381,1779835,2258097,1
8382,1779835,2526465,1
8383,1779868,517775,1
8384,1779868,754680,1
8385,1779868,1312097,1
8386,1779868,1827913,1
8387,1779868,2097607,1
8388,1779914,67615,1
8389,1779914,247137,1
8390,1779914,1228681,1
8391,1779914,1535602,1
8392,1779914,2444208,1
8393,1780022,75288,1
8394,1780022,367563,1
8395,1780022,919517,1
8396,1780022,1195700,1
8397,1780022,2193378,1
8398,1780595,467563,1
8399,1780595,1119047,1
8400,1780595,1329997,1
8401,1780595,1339373,1
8402,1780595,1724618,1
8403,1780992,96282,1
8404,1780992,507236,1
8405,1780992,1828056,1
8406,1780992,2395984,1
8407,1780992,2629989,1
8408,1781241,334007,1
8409,1781241,358176,1
8410,1781241,723468,1
8411,1781241,1274537,1
8412,1781241,2664171,1
8413,1781274,421651,1
8414,1781274,475484,1
8415,1781274,1084764,1
8416,1781274,1984412,1
8417,1781274,2011052,1
8418,1781295,105962,1
8419,1781295,215299,1
8420,1781295,503510,1
8421,1781295,1938758,1
8422,1781295,2010817,1
8423,1781303,831217,1
8424,1781303,1118569,1
8425,1781303,1724254,1
8426,1781303,1801192,1
8427,1781303,2649620,1
8428,1781518,392454,1
8429,1781518,1190776,1
8430,1781518,2092485,1
8431,1781518,2327736,1
8432,1781518,2657737,1
8433,1781597,224958,1
8434,1781597,403797,1
8435,1781597,803457,1
8436,1781597,1325516,1
8437,1781597,2292158,1
8438,1781603,916691,1
8439,1781603,1882959,1
8440,1781603,1947777,1
8441,1781603,2101916,1
8442,1781603,2708248,1
8443,1783029,114332,1
8444,1783029,629915,1
8445,1783029,1262120,1
8446,1783029,2010808,1
8447,1783029,2445747,1
8448,1783282,209892,1
8449,1783282,625217,1
8450,1783282,1315789,1
8451,1783282,1322917,1
8452,1783282,2379230,1
8453,1783500,608837,1
8454,1783500,897228,1
8455,1783500,1117860,1
8456,1783500,1847673,1
8457,1783500,2088943,1
8458,1783641,545978,1
8459,1783641,1218852,1
8460,1783641,1450831,1
8461,1783641,1646477,1
8462,1783641,1734290,1
8463,1783641,2457553,1
8464,1783685,363673,1
8465,1783685,518140,1
8466,1783685,1095007,1
8467,1783685,2057860,1
8468,1783685,2694751,1
8469,1783892,802074,1
8470,1783892,1069338,1
8471,1783892,1404251,1
8472,1783892,2021571,1
8473,1783892,2032722,1
8479,1784206,300218,1
8480,1784206,436625,1
8481,1784206,1159293,1
